"obs","time..2","elapsed","date","hhmmss..5","averaging","baseline_yn","id","machine","TIME..10","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","?Vc","Edyn","Hr","Hs","dHs/dt","?Vh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..60","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","?Pcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","?CO2","CO2_s_d","CO2_r_d","?H2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..106","hhmmss..107","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","?CO2:MN","?CO2:SLP","?CO2:SD","?CO2:OK","?H2O:MN","?H2O:SLP","?H2O:SD","?H2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r"
133,1705689900,3189.5,2024-01-19 12:45:00,12:45:00,5,"n","paul.hl.2.22","albert",1705689892,0.000843421,0.84342122,2.408731098,548.0267748,449.4206927,41.26076937,50.31367431,0.046273047,2.780179115,0.045849407,0.028693618,355.1013076,26.31867677,25.00703704,3.181011842,50.21472419,1.535527832,3.057923461,1.64548401,-37.1948758,-98.97129687,-7.505567592,211.4295673,21.91014439,0.842680452,2.408731098,600.5899637,581.1582364,3.397759684,65.46602886,0.84342122,15.7295527,16.72473515,-1.58e-06,98.39368618,8,2,1,0,49055,2018.437022,1655.723734,0.820299923,0.175928852,6,0.5,"0: Broadleaf",2,TRUE,1705689892,548.0267778,574.8729259,16.72528148,15.73098519,544.128,16.61188519,500.0037037,91.70881111,0.099977481,24.34672222,25.00703704,999.9,0,0,10001.07222,0,18.4248,-26.84620741,557.3485556,584.0607778,0.994298111,574.8729259,15.73098519,1.533855556,1.44266963,13.30988889,12.37371481,2000.012222,0.980005667,0.019994789,0,2.191940741,0,32609.27037,17338.34074,37.965,39.118,38.34003704,37.39318519,37.43488889,1960.022222,39.99,0,1705689925,0,1705688976,12:29:36,1705688970,1705688976,2,-0.007,-0.001,3.501,0.084,420,15,0.16,0.02,-26.66589024,-2.629218815,0.26867262,0,0.992985976,0.020135749,0.002069896,1,1,2,"2-Jan",3.13008,2.77112,0.108795,0.113577,0.0843709,0.08117,26735.5,26077.6,30533.6,29668.9,38589.7,35881.1,46708.2,44096.5,1.85285,1.86927,0.0959635,0,23.42,999.9,34.7,32.7,18.7952,63.1124,23.2011,1,0.0480056,2.21763,20.1799,5.23107,11.974,4.97095,3.28958,9999,9999,9999,999.9,4.97293,1.87717,1.87531,1.87808,1.87483,1.87842,1.87546,1.87667,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.973,0.1134,1.938470204,0.00432042,-1.53e-06,3.87e-10,-0.022100695,-0.007370771,0.001217816,-1.7e-05,1,2099,0,27,15.5,15.4,1.49292,2.56104,1.39893,2.32788,1.44897,2.5061,38.2324,24.0963,18,491.79,467.992,20.6407,27.5829,30.0004,27.4081,27.4813,29.9421,20.4971,23.2179,20.6369,620.636,15.7753,100.941,101.42
134,1705689905,3194.5,2024-01-19 12:45:05,12:45:05,5,"n","paul.hl.2.22","albert",1705689898,0.000845712,0.845712438,2.515541701,564.7554784,462.2541799,42.43896333,51.84947607,0.046410595,2.781640616,0.045984666,0.028778359,355.1005932,26.31564384,25.00487778,3.180602385,50.21810801,1.535498757,3.057659513,1.645103628,-37.2959185,-98.91557293,-7.497264418,211.3918374,21.99733758,0.84410746,2.515541701,617.6203767,598.1082909,3.387487679,65.46602886,0.845712438,15.7271867,16.72504424,1.91e-06,98.39368618,8,2,1,0,48900,2018.432948,1655.720394,0.820299924,0.175928853,6,0.5,"0: Broadleaf",2,TRUE,1705689898,564.7554815,591.7240741,16.72497778,15.729,560.8068889,16.61158889,500.005,91.70871481,0.100002511,24.34528148,25.00487778,999.9,0,0,10009.68444,0,18.4248,-26.96856667,574.3617037,601.18,0.995983704,591.7240741,15.729,1.533825926,1.442486296,13.3095963,12.37177778,2000.008148,0.980005667,0.019994789,0,2.110151852,0,32568.73333,17338.32222,37.91640741,39.12033333,38.30296296,37.38155556,37.43251852,1960.018148,39.99,0,1705689930,0,1705688976,12:29:36,1705688970,1705688976,2,-0.007,-0.001,3.501,0.084,420,15,0.16,0.02,-26.878795,-1.585490432,0.158977618,0,0.994871525,0.019733325,0.001991601,1,1,2,"2-Jan",3.13026,2.77095,0.111025,0.115778,0.0843716,0.0811689,26668.2,26012.4,30533.1,29668.4,38589.6,35881,46708,44096.2,1.85315,1.86915,0.0958964,0,23.4224,999.9,34.7,32.7,18.7943,63.3624,23.4014,1,0.0484502,2.21476,20.1797,5.23137,11.974,4.9711,3.28955,9999,9999,9999,999.9,4.97293,1.87717,1.87531,1.87809,1.87484,1.87843,1.87546,1.87668,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.022,0.1134,1.938470204,0.00432042,-1.53e-06,3.87e-10,-0.022100695,-0.007370771,0.001217816,-1.7e-05,1,2099,0,27,15.6,15.5,1.52344,2.55371,1.39893,2.3291,1.44897,2.59766,38.2324,24.105,18,491.972,467.93,20.6334,27.5876,30.0005,27.4104,27.4837,30.63,20.4971,23.2179,20.6319,640.672,15.7753,100.94,101.419
135,1705689910,3199.5,2024-01-19 12:45:10,12:45:10,5,"n","paul.hl.2.22","albert",1705689902,0.000845774,0.845773886,2.408781175,580.493997,481.2259911,44.18064184,53.29428969,0.046426955,2.781555374,0.046000715,0.028788416,355.09691,26.31330002,25.00221429,3.180097375,50.22352252,1.535446857,3.057226534,1.644650518,-37.29862837,-98.86757378,-7.493666148,211.4370417,22.05124789,0.845079951,2.408781175,634.6588863,615.1463697,3.414385234,65.46602886,0.845773886,15.72529851,16.72326545,-3.5e-06,98.39368618,8,2,1,0,48917,2018.411943,1655.703169,0.820299927,0.175928859,6,0.5,"0: Broadleaf",2,TRUE,1705689902,580.494,607.5437857,16.72445,15.72732857,576.4989286,16.611075,500.0071786,91.70853929,0.099972025,24.34291786,25.00221429,999.9,0,0,10009.20179,0,18.4248,-27.04980714,590.3675,617.2514643,0.997126607,607.5437857,15.72732857,1.533774286,1.44233,13.30908214,12.37013214,1999.987143,0.980005536,0.019994925,0,2.101946429,0,32530.9,17338.15714,37.89257143,39.116,38.32114286,37.37457143,37.41928571,1959.997143,39.99,0,1705689935,0,1705688976,12:29:36,1705688970,1705688976,2,-0.007,-0.001,3.501,0.084,420,15,0.16,0.02,-26.9981325,-1.073773734,0.105506361,0,0.996259575,0.015894428,0.001642411,1,1,2,"2-Jan",3.13016,2.77096,0.113232,0.117954,0.0843648,0.0811556,26601.6,25947.5,30532.7,29667.5,38589.5,35880.5,46707.3,44094.6,1.85285,1.86922,0.0960454,0,23.4244,999.9,34.6,32.8,18.8485,63.2824,23.1811,1,0.0483359,1.9033,20.1835,5.23137,11.974,4.9709,3.2896,9999,9999,9999,999.9,4.97291,1.87716,1.87531,1.87807,1.87483,1.87839,1.87547,1.87667,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.071,0.1134,1.938470204,0.00432042,-1.53e-06,3.87e-10,-0.022100695,-0.007370771,0.001217816,-1.7e-05,1,2099,0,27,15.7,15.6,1.55762,2.55615,1.39893,2.3291,1.44897,2.50732,38.208,24.0963,18,491.826,467.998,20.6588,27.5923,30.0001,27.4133,27.486,31.2556,20.4971,23.2179,20.701,654.028,15.7753,100.939,101.416
136,1705689915,3204.5,2024-01-19 12:45:15,12:45:15,5,"n","paul.hl.2.22","albert",1705689908,0.000850119,0.850118892,2.438331246,598.1708489,497.8500719,45.70624357,54.91641773,0.046688414,2.780722611,0.046257255,0.028949191,355.1000737,26.31041707,24.99826296,3.179348316,50.22988813,1.535432991,3.056811488,1.643915325,-37.49024314,-98.58532083,-7.474276348,211.5502333,22.08827726,0.846804743,2.438331246,651.7346622,632.2066424,3.410200112,65.46602886,0.850118892,15.72358681,16.72661455,4.44e-06,98.39368618,8,2,1,0,48989,2018.429985,1655.717964,0.820299924,0.175928854,6,0.5,"0: Broadleaf",2,TRUE,1705689908,598.1708519,625.2841111,16.72452963,15.72537778,594.1241852,16.61115556,500.0094815,91.70723333,0.100011759,24.34065185,24.99826296,999.9,0,0,10004.44259,0,18.4248,-27.11327037,608.3450741,635.2740741,0.999158481,625.2841111,15.72537778,1.533760741,1.442130741,13.30893704,12.36802222,2000.005185,0.980005778,0.019994674,0,2.1552,0,32488.63704,17338.32593,37.89562963,39.11333333,38.27066667,37.38614815,37.40014815,1960.015185,39.99,0,1705689940,0,1705688976,12:29:36,1705688970,1705688976,2,-0.007,-0.001,3.501,0.084,420,15,0.16,0.02,-27.0684775,-0.783265666,0.081214566,0,0.99811875,0.020610912,0.002201907,1,1,2,"2-Jan",3.13015,2.77109,0.115412,0.120106,0.0843726,0.0811502,26536.2,25884.7,30532.7,29668.1,38589.3,35881.7,46707.2,44095.6,1.85308,1.86915,0.095509,0,23.4269,999.9,34.6,32.7,18.742,63.3224,23.3013,1,0.0484172,2.04489,20.1819,5.23107,11.974,4.97095,3.28958,9999,9999,9999,999.9,4.97292,1.87721,1.87531,1.87811,1.87485,1.87845,1.87547,1.87668,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.119,0.1134,1.938470204,0.00432042,-1.53e-06,3.87e-10,-0.022100695,-0.007370771,0.001217816,-1.7e-05,1,2099,0,27,15.7,15.6,1.58936,2.55615,1.39893,2.3291,1.44897,2.55615,38.208,24.0875,18,491.97,467.969,20.7029,27.597,30.0002,27.4163,27.4884,31.9329,20.4971,23.2179,20.7015,674.064,15.7753,100.938,101.418
137,1705689920,3209.5,2024-01-19 12:45:20,12:45:20,5,"n","paul.hl.2.22","albert",1705689912,0.000850722,0.850721803,2.421529331,613.9694613,513.81594,47.1714285,56.36613092,0.04671901,2.780336334,0.046287229,0.028967979,355.0967848,26.30994223,24.99890357,3.179469747,50.23295835,1.535476728,3.056711725,1.643993019,-37.51683153,-98.74929748,-7.487752081,211.3429037,22.0859989,0.848661105,2.421529331,668.7347461,649.2602606,3.403495747,65.46602886,0.850721803,15.72252594,16.72627152,1.34e-06,98.39368618,8,2,1,0,48881,2018.411229,1655.702584,0.820299927,0.175928859,6,0.5,"0: Broadleaf",2,TRUE,1705689912,613.9694643,641.0969643,16.72521786,15.72389286,609.8771071,16.61182857,500.0177143,91.70607857,0.100003768,24.34010714,24.99890357,999.9,0,0,10002.29536,0,18.4248,-27.12753214,624.4126786,651.3385,1.00133025,641.0969643,15.72389286,1.533804286,1.441975714,13.309375,12.36639286,1999.986429,0.980005643,0.019994818,0,2.199592857,0,32450.73929,17338.16786,37.95289286,39.11375,38.28107143,37.37910714,37.38367857,1959.996429,39.99,0,1705689945,0,1705688976,12:29:36,1705688970,1705688976,2,-0.007,-0.001,3.501,0.084,420,15,0.16,0.02,-27.1080725,-0.246323077,0.0420199,1,1.00012,0.028216368,0.002865798,1,2,2,"2-Feb",3.13025,2.771,0.117562,0.122225,0.084372,0.0811432,26471.4,25822.7,30532.4,29668.5,38589,35882.6,46706.7,44096.3,1.85275,1.86927,0.0961348,0,23.4293,999.9,34.6,32.8,18.8469,63.1224,23.117,1,0.0491489,2.09914,20.1811,5.23182,11.974,4.97105,3.28958,9999,9999,9999,999.9,4.97292,1.87718,1.8753,1.87807,1.87483,1.87841,1.87549,1.87668,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.167,0.1134,1.938470204,0.00432042,-1.53e-06,3.87e-10,-0.022100695,-0.007370771,0.001217816,-1.7e-05,1,2099,0,27,15.8,15.7,1.62231,2.55249,1.39893,2.32788,1.44897,2.48169,38.2324,24.105,18,491.81,468.069,20.7106,27.6011,30.0006,27.4191,27.4908,32.5541,20.4971,23.2179,20.7032,687.424,15.7753,100.937,101.419
138,1705689925,3214.5,2024-01-19 12:45:25,12:45:25,5,"n","paul.hl.2.22","albert",1705689918,0.00085369,0.853690013,2.440517288,631.6874415,530.6521802,48.71664074,57.99220524,0.046877723,2.780924713,0.04644311,0.029065656,355.0996191,26.31026613,25.00034074,3.179742185,50.2314553,1.53556949,3.05698786,1.644172694,-37.64772959,-98.75962484,-7.487061862,211.2052028,22.06988744,0.851345029,2.440517288,685.7494296,666.2592121,3.402054401,65.46602886,0.853690013,15.71973337,16.72696485,2.22e-06,98.39368618,8,2,1,0,48942,2018.427393,1655.715838,0.820299925,0.175928854,6,0.5,"0: Broadleaf",2,TRUE,1705689918,631.6874444,658.8154444,16.72638519,15.7219037,627.5444074,16.61297037,500.0222222,91.70522222,0.099998896,24.34161481,25.00034074,999.9,0,0,10005.85148,0,18.4248,-27.12802963,642.4328519,669.3386667,1.004475333,658.8154444,15.7219037,1.533896667,1.441780741,13.31029259,12.36434074,2000.002593,0.980005778,0.019994667,0,2.193585185,0,32408.05185,17338.3,37.94181481,39.12033333,38.25907407,37.35381481,37.37018519,1960.012593,39.99,0,1705689950,0,1705688976,12:29:36,1705688970,1705688976,2,-0.007,-0.001,3.501,0.084,420,15,0.16,0.02,-27.127385,0.010487054,0.023881819,1,1.0024487,0.034153666,0.003362498,1,2,2,"2-Feb",3.13013,2.77111,0.11968,0.124315,0.0843726,0.0811307,26407.7,25760.7,30532.2,29668,38589.1,35882.6,46706.7,44095.5,1.85265,1.86933,0.0951588,0,23.4323,999.9,34.6,32.7,18.7419,63.1324,23.3734,1,0.049563,2.12473,20.1809,5.23137,11.974,4.97115,3.28968,9999,9999,9999,999.9,4.97291,1.87716,1.87529,1.87805,1.87476,1.87837,1.87545,1.87664,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.214,0.1134,1.938470204,0.00432042,-1.53e-06,3.87e-10,-0.022100695,-0.007370771,0.001217816,-1.7e-05,1,2099,0,27,15.9,15.8,1.65405,2.55615,1.39893,2.32788,1.44897,2.56836,38.2324,24.105,18,491.771,468.12,20.7118,27.6064,30.0005,27.4215,27.4931,33.2304,20.4971,23.2179,20.7061,707.464,15.7753,100.937,101.417
139,1705689930,3219.5,2024-01-19 12:45:30,12:45:30,5,"n","paul.hl.2.22","albert",1705689922,0.000854434,0.854434299,2.487897578,647.4731041,544.4242642,49.98071703,59.44108691,0.046908034,2.780129204,0.046472738,0.029084234,355.0991018,26.31293994,25.00227857,3.180109563,50.22420859,1.535565088,3.05742018,1.644544475,-37.68055257,-98.66807027,-7.482423434,211.2680556,22.07206448,0.852932563,2.487897578,702.8327335,683.2746364,3.404261105,65.46602886,0.854434299,15.71760613,16.72571879,-6.01e-07,98.39368618,8,2,1,0,48887,2018.424443,1655.713419,0.820299925,0.175928855,6,0.5,"0: Broadleaf",2,TRUE,1705689922,647.4731071,674.6205714,16.72642857,15.72009286,643.2853214,16.61300714,500.0315714,91.70471071,0.100009096,24.343975,25.00227857,999.9,0,0,10001.22571,0,18.4248,-27.147425,658.4871071,685.3949643,1.006320714,674.6205714,15.72009286,1.533891786,1.441607143,13.31024286,12.36250357,1999.999643,0.98000575,0.019994696,0,2.164114286,0,32369.88214,17338.26071,37.90139286,39.11375,38.26317857,37.33221429,37.37478571,1960.009643,39.99,0,1705689955,0,1705688976,12:29:36,1705688970,1705688976,2,-0.007,-0.001,3.501,0.084,420,15,0.16,0.02,-27.1445725,-0.216942214,0.041056881,1,1.00500955,0.027574064,0.002765227,1,2,2,"2-Feb",3.13029,2.77087,0.121765,0.12638,0.0843649,0.0811302,26344.1,25699.4,30531.1,29667.4,38588.3,35882.4,46705.1,44095.1,1.85292,1.8692,0.0957847,0,23.4347,999.9,34.6,32.7,18.7422,63.0824,23.0329,1,0.050033,2.13583,20.1808,5.23137,11.974,4.97075,3.28955,9999,9999,9999,999.9,4.97295,1.87719,1.87531,1.87807,1.87479,1.8784,1.87546,1.87668,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.261,0.1134,1.938470204,0.00432042,-1.53e-06,3.87e-10,-0.022100695,-0.007370771,0.001217816,-1.7e-05,1,2099,0,27,16,15.9,1.68823,2.55127,1.39893,2.3291,1.44897,2.45361,38.2324,24.0963,18,491.943,468.062,20.7122,27.611,30.0005,27.4244,27.496,33.8453,20.4971,23.2179,20.709,720.82,15.7753,100.934,101.416
140,1705689935,3224.5,2024-01-19 12:45:35,12:45:35,5,"n","paul.hl.2.22","albert",1705689928,0.00085543,0.855430348,2.326637209,665.1514786,567.1251961,52.06404995,61.06320094,0.046952556,2.779744261,0.046516377,0.029111587,355.1014375,26.31540142,25.0036963,3.180378362,50.21420808,1.535486495,3.05787257,1.644891868,-37.72447836,-98.49679611,-7.470615659,211.4095473,22.0876579,0.854095427,2.326637209,719.7723681,700.3214848,3.422722995,65.46602886,0.855430348,15.71682111,16.72611576,-7.03e-07,98.39368618,8,2,1,0,48927,2018.437763,1655.724342,0.820299923,0.175928851,6,0.5,"0: Broadleaf",2,TRUE,1705689928,665.1514815,692.3368519,16.7258037,15.71808889,660.9139259,16.6124,500.0283704,91.70348148,0.099969167,24.34644444,25.0036963,999.9,0,0,9999.094815,0,18.4248,-27.18534815,676.4658519,703.3927778,1.0077,692.3368519,15.71808889,1.533814444,1.441404444,13.30946667,12.36036667,2000.012963,0.980005889,0.019994548,0,2.121714815,0,32327.13704,17338.35556,37.83762963,39.111,38.24511111,37.32366667,37.37007407,1960.022963,39.99,0,1705689960,0,1705688976,12:29:36,1705688970,1705688976,2,-0.007,-0.001,3.501,0.084,420,15,0.16,0.02,-27.1610675,-0.421939587,0.051472359,1,1.0065465,0.015345816,0.001795107,1,2,2,"2-Feb",3.13015,2.77112,0.123834,0.12844,0.0843646,0.0811167,26281.8,25638.9,30530.8,29667.4,38588.3,35882.8,46704.8,44094.7,1.85277,1.8691,0.0954717,0,23.4372,999.9,34.6,32.7,18.7421,63.1524,23.3814,1,0.0505564,2.14156,20.1807,5.23122,11.974,4.9708,3.28958,9999,9999,9999,999.9,4.97291,1.87722,1.87531,1.87815,1.87484,1.87845,1.87549,1.87668,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.307,0.1134,1.938470204,0.00432042,-1.53e-06,3.87e-10,-0.022100695,-0.007370771,0.001217816,-1.7e-05,1,2099,0,27,16.1,16,1.71753,2.55249,1.39893,2.32788,1.44897,2.57324,38.2324,24.105,18,491.88,468.022,20.7124,27.6163,30.0005,27.4273,27.4989,34.508,20.4971,23.2179,20.7107,740.856,15.7753,100.933,101.416
141,1705689940,3229.5,2024-01-19 12:45:40,12:45:40,5,"n","paul.hl.2.22","albert",1705689932,0.000855996,0.8559964,2.368289424,680.9476042,581.0603506,53.34261084,62.51247916,0.046961611,2.778989971,0.046525148,0.029117094,355.1020613,26.31722216,25.00727857,3.181057647,50.20747573,1.535416492,3.058143174,1.645641155,-37.74944126,-98.78548538,-7.494736454,211.0723982,22.10089782,0.85508102,2.368289424,736.9314473,717.4187879,3.425040204,65.46602886,0.8559964,15.71417446,16.72415394,-2.21e-06,98.39368618,8,2,1,0,48898,2018.441325,1655.727262,0.820299922,0.17592885,6,0.5,"0: Broadleaf",2,TRUE,1705689932,680.9476071,708.1659643,16.72527143,15.71638929,676.6660714,16.611875,500.0264286,91.70216786,0.100018929,24.34792143,25.00727857,999.9,0,0,9994.800714,0,18.42346786,-27.21833929,692.5303571,719.4734286,1.008882857,708.1659643,15.71638929,1.533743929,1.441227143,13.30876786,12.35848929,2000.017857,0.980005964,0.019994475,0,2.190025,0,32289.35,17338.39643,37.80996429,39.107,38.223,37.31882143,37.37685714,1960.027857,39.99,0,1705689965,0,1705688976,12:29:36,1705688970,1705688976,2,-0.007,-0.001,3.501,0.084,420,15,0.16,0.02,-27.1993925,-0.473114071,0.066582338,1,1.008214,0.014524728,0.001717191,1,2,2,"2-Feb",3.13023,2.77095,0.125883,0.130436,0.0843591,0.0811099,26220,25579.8,30530.4,29667.1,38588.1,35882.9,46704.2,44094.3,1.85252,1.86935,0.0959337,0,23.4396,999.9,34.6,32.7,18.7421,63.1024,23.0048,1,0.0509273,2.16971,20.1802,5.23182,11.974,4.97125,3.28978,9999,9999,9999,999.9,4.97293,1.87719,1.8753,1.87813,1.87482,1.87841,1.87546,1.87667,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.353,0.1134,1.938470204,0.00432042,-1.53e-06,3.87e-10,-0.022100695,-0.007370771,0.001217816,-1.7e-05,1,2099,0,27,16.2,16.1,1.75171,2.55737,1.39893,2.3291,1.44897,2.39746,38.2324,24.0963,18,491.762,468.202,20.7105,27.6204,30.0005,27.4302,27.5013,35.1217,20.4971,23.2179,20.7061,754.212,15.7753,100.932,101.414
142,1705689945,3234.5,2024-01-19 12:45:45,12:45:45,5,"n","paul.hl.2.22","albert",1705689938,0.000857666,0.857666456,2.376306169,698.6651452,598.0966033,54.90594015,64.13824529,0.04702853,2.778709594,0.046590784,0.02915823,355.1017172,26.31732944,25.01129259,3.181818951,50.20302844,1.53531565,3.058213215,1.646503301,-37.8230907,-99.31957533,-7.536184589,210.4228666,22.07065605,0.855309217,2.376306169,753.8059937,734.4088364,3.399204421,65.46602886,0.857666456,15.71096392,16.72291636,9.55e-08,98.39368618,8,2,1,0,48827,2018.43937,1655.725659,0.820299922,0.17592885,6,0.5,"0: Broadleaf",2,TRUE,1705689938,698.6651481,725.8660741,16.72436667,15.7151963,694.3346296,16.6109963,500.0174815,91.70112222,0.100001296,24.3483037,25.01129259,999.9,0,0,9993.265556,0,18.42122222,-27.20099259,710.5485556,737.4552593,1.009185704,725.8660741,15.7151963,1.533643333,1.441101111,13.30777778,12.35715926,2000.018148,0.980006,0.01999443,0,2.246737037,0,32247.07778,17338.41481,37.7867037,39.11333333,38.19648148,37.30748148,37.36303704,1960.028148,39.99,0,1705689970,0,1705688976,12:29:36,1705688970,1705688976,2,-0.007,-0.001,3.501,0.084,420,15,0.16,0.02,-27.19997,0.127785366,0.069713303,1,1.00910275,0.010183677,0.00170695,1,2,2,"2-Feb",3.13021,2.77082,0.127895,0.132444,0.0843562,0.0811759,26159.1,25520.5,30529.8,29666.9,38587.5,35880.1,46703.1,44093.9,1.85277,1.86917,0.095576,0,23.4426,999.9,34.6,32.7,18.7454,63.3524,23.2692,1,0.0513872,2.23325,20.1793,5.23212,11.974,4.97115,3.28968,9999,9999,9999,999.9,4.97294,1.87717,1.87531,1.87807,1.87482,1.87841,1.87546,1.87667,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.4,0.1133,1.938470204,0.00432042,-1.53e-06,3.87e-10,-0.022100695,-0.007370771,0.001217816,-1.7e-05,1,2099,0,27,16.2,16.1,1.78101,2.55493,1.39893,2.33032,1.44897,2.55737,38.2324,24.105,18,491.92,468.113,20.7004,27.6257,30.0006,27.4332,27.5042,35.7847,20.2164,23.2179,20.6898,774.247,15.7753,100.929,101.414
143,1705689950,3239.5,2024-01-19 12:45:50,12:45:50,5,"n","paul.hl.2.22","albert",1705689942,0.00082101,0.821009879,2.355100839,714.5034257,610.6026468,56.05375899,65.59192468,0.044987135,2.779057495,0.044586443,0.02790223,355.0983696,26.32693932,25.01433571,3.182396219,50.20710854,1.535424646,3.058181781,1.646971573,-36.20653567,-99.81364873,-7.572835503,211.5053497,22.05261011,0.842661179,2.355100839,771.0097498,751.5531758,3.41668564,65.46602886,0.821009879,15.76794673,16.73659333,8.74e-06,98.39368618,8,2,1,0,49009,2018.420279,1655.710003,0.820299925,0.175928856,6,0.5,"0: Broadleaf",2,TRUE,1705689942,714.5034286,741.6887143,16.72562857,15.73136071,710.1295714,16.61222857,500.0063929,91.70070357,0.1000105,24.34813214,25.01433571,999.9,0,0,9995.3575,0,18.42135,-27.18535714,726.6571786,753.5432857,0.994283964,741.6887143,15.73136071,1.533751786,1.442576786,13.30886071,12.37271071,1999.998929,0.980005857,0.019994575,0,2.300792857,0,32209.69643,17338.26071,37.78546429,39.11375,38.19614286,37.31214286,37.35228571,1960.008929,39.99,0,1705689975,0,1705688976,12:29:36,1705688970,1705688976,2,-0.007,-0.001,3.501,0.084,420,15,0.16,0.02,-27.1988725,0.264034897,0.07514976,1,0.999329325,-0.14067466,0.019410725,1,2,2,"2-Feb",3.13027,2.77112,0.129896,0.134403,0.0844122,0.081363,26098.4,25462.6,30529,29666.5,38584.5,35872.7,46702.2,44093.6,1.85257,1.86937,0.09536,0,23.4456,999.9,34.6,32.7,18.7446,63.1224,23.145,1,0.0520071,2.25882,20.1816,5.23226,11.974,4.9713,3.28978,9999,9999,9999,999.9,4.97292,1.87714,1.8753,1.87807,1.87481,1.87838,1.87546,1.87666,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,4.445,0.1136,1.938470204,0.00432042,-1.53e-06,3.87e-10,-0.022100695,-0.007370771,0.001217816,-1.7e-05,1,2099,0,27,16.3,16.2,1.81519,2.55005,1.39893,2.3291,1.44897,2.47437,38.2324,24.0963,18,491.834,468.265,20.6833,27.6304,30.0006,27.4367,27.5071,36.3889,20.2164,23.2179,20.6753,787.603,15.775,100.927,101.413
